,seconds,Trig,EMG_amplitude,EMG_amplitude_filter,peaks
0,0.0,5.000049991798719,-0.00019226327513760522,8.504892487153385e-05,0
1,4.0000000000040004e-05,5.000378781950543,-0.001178632758433426,-0.0009089162910827699,0
2,8.000000000008001e-05,5.001036362253937,0.0007941062093044515,0.001056229135590123,0
3,0.00011999999999989797,5.000049991798719,0.005397163818512657,0.005651695429887378,0
4,0.00015999999999993797,5.001036362253937,-0.0005210531030302584,-0.0002741105458529758,0
5,0.00019999999999997797,5.000378781950543,0.0030956350107915753,0.0033349908090430664,0
6,0.00024000000000001798,4.99972120164681,0.0021092655236763236,0.0023410368928302315,0
7,0.000280000000000058,5.000707572102282,-0.00019226327513760522,3.192602930160221e-05,0
8,0.000320000000000098,4.998734831190575,-0.004466531027802631,-0.004249921389142717,0
9,0.00035999999999991594,4.999392411494816,-0.001178632758433426,-0.0009696003520672904,0
10,0.00039999999999995595,4.999392411494816,-0.0015074225859438989,-0.0013059649438385802,0
11,0.00043999999999999595,5.002351522859708,-0.0005210531030302584,-0.0003271677226083006,0
12,0.00048000000000003595,4.998734831190575,-0.001178632758433426,-0.0009923171025760943,0
13,0.000520000000000076,4.998734831190575,0.00013652655288240445,0.00031527505583163733,0
14,0.0005599999999998939,5.002022732708393,0.0021092655236763236,0.0022804494799080225,0
15,0.0005999999999999339,5.000378781950543,0.004082004499051814,0.0042456265492865596,0
16,0.0006399999999999739,5.000049991798719,0.0021092655236763236,0.0022653283431604216,0
17,0.0006800000000000139,5.000378781950543,0.003753214669504526,0.0039017209680054423,0
18,0.0007200000000000539,5.000049991798719,0.003753214669504526,0.003894167191306072,0
19,0.0007600000000000939,5.000049991798719,0.0014516858662357995,0.0015850873901330316,0
20,0.0007999999999999119,5.000707572102282,0.0007941062093044515,0.0009199595485983136,0
21,0.0008399999999999519,4.99972120164681,0.0007941062093044515,0.0009124142117961625,0
22,0.0008799999999999919,4.99972120164681,-0.0008498429307955274,-0.0007390773828103638,0
23,0.0009200000000000319,4.99972120164681,-0.0015074225859438989,-0.0014041965756814618,0
24,0.0009600000000000719,5.000378781950543,-0.0008498429307955274,-0.0007541535069902064,0
25,0.001000000000000112,4.99972120164681,-0.001178632758433426,-0.001090476935344517,0
26,0.0010399999999999299,4.99972120164681,0.0014516858662357995,0.0015323111088171217,0
27,0.0010799999999999699,5.000049991798719,0.00013652655288240445,0.0002096242696258575,0
28,0.0011200000000000099,5.000378781950543,0.001780475694892425,0.0018460489749211034,0
29,0.0011600000000000499,4.99972120164681,0.001780475694892425,0.0018385276617750353,0
30,0.0012000000000000899,5.000049991798719,0.0021092655236763236,0.0021597993354191382,0
31,0.0012399999999999078,5.000049991798719,-0.004137741201439435,-0.004094722352400881,0
32,0.0012799999999999478,4.99972120164681,-0.003808951374948702,-0.003773444261758199,0
33,0.0013199999999999878,5.000049991798719,0.00013652655288240445,0.00016452519149291007,0
34,0.0013600000000000279,5.000049991798719,-0.0015074225859438989,-0.0014869291262426003,0
35,0.0014000000000000679,5.000378781950543,-0.002165002240582567,-0.0021520106297263446,0
36,0.0014400000000001079,5.000049991798719,0.001122896037706475,0.0011283891641654413,0
37,0.0014799999999999258,5.000378781950543,-0.00019226327513760522,-0.00019426523425429814,0
38,0.0015199999999999658,5.000049991798719,0.0014516858662357995,0.001442192254728619,0
39,0.0015600000000000058,5.000378781950543,-0.0031513717215847087,-0.0031683535179440796,0
40,0.0016000000000000458,4.99972120164681,0.0004653163810297567,0.00044084990169887366,0
