,seconds,Trig,EMG_amplitude,EMG_amplitude_filter,peaks
0,0.0,5.000378781950543,0.001122896037706475,-0.0017340368288265807,0
1,4.0000000000040004e-05,5.001365152405508,0.0014516858662357995,-0.001401967041036524,0
2,8.000000000008001e-05,5.000378781950543,0.001780475694892425,-0.0010698950449123347,0
3,0.00011999999999989797,5.000378781950543,0.0021092655236763236,-0.0007378208457743788,0
4,0.00015999999999993797,5.000707572102282,0.0004653163810297567,-0.002378483420507599,0
5,0.00019999999999997797,5.000707572102282,-0.001178632758433426,-0.004019143799832208,0
6,0.00024000000000001798,5.000378781950543,-0.0015074225859438989,-0.004344642680319786,0
7,0.000280000000000058,5.000707572102282,-0.00019226327513760522,-0.003026190240954007,0
8,0.000320000000000098,4.999392411494816,0.001780475694892425,-0.0010501559661824321,0
9,0.00035999999999991594,5.000049991798719,0.003424424840084442,0.0005970906545718546,0
10,0.00039999999999995595,5.000707572102282,0.001122896037706475,-0.0017011385067912475,0
11,0.00043999999999999595,5.000049991798719,0.0021092655236763236,-0.0007114672197288659,0
12,0.00048000000000003595,5.000378781950543,0.00013652655288240445,-0.0026809022347342865,0
13,0.000520000000000076,5.000049991798719,-0.0018362124133269458,-0.004650335095847662,0
14,0.0005599999999998939,5.000378781950543,0.0014516858662357995,-0.0013591285672767271,0
15,0.0005999999999999339,5.000049991798719,0.0007941062093044515,-0.0020133978366896933,0
16,0.0006399999999999739,5.000049991798719,0.0007941062093044515,-0.002010085316069903,0
17,0.0006800000000000139,5.000049991798719,0.0030956350107915753,0.00029475813372289067,0
18,0.0007200000000000539,5.000049991798719,-0.002165002240582567,-0.004962562347081962,0
19,0.0007600000000000939,4.99972120164681,-0.00019226327513760522,-0.0029865044942331016,0
20,0.0007999999999999119,5.000049991798719,0.001780475694892425,-0.0010104445254002757,0
21,0.0008399999999999519,5.000049991798719,0.0004653163810297567,-0.0023222807345036687,0
22,0.0008799999999999919,5.002022732708393,0.0007941062093044515,-0.0019901657009623415,0
23,0.0009200000000000319,4.998734831190575,0.00013652655288240445,-0.002644418057066204,0
24,0.0009600000000000719,5.000707572102282,0.00013652655288240445,-0.002641088667158957,0
25,0.001000000000000112,4.999063621342738,-0.00348016154833046,-0.006254445294344673,0
26,0.0010399999999999299,5.000049991798719,0.0024380553525874815,-0.00033289484075551526,0
27,0.0010799999999999699,5.000378781950543,-0.0015074225859438989,-0.00427503715345407,0
28,0.0011200000000000099,5.001693942556992,0.00013652655288240445,-0.0026277503211224592,0
29,0.0011600000000000499,4.99972120164681,-0.00348016154833046,-0.006241098666653284,0
30,0.0012000000000000899,4.99972120164681,0.0014516858662357995,-0.0013059094397306409,0
31,0.0012399999999999078,4.998406041038327,-0.0008498429307955274,-0.003604094373240225,0
32,0.0012799999999999478,4.997748460733576,0.0021092655236763236,-0.0006416400095968811,0
33,0.0013199999999999878,5.000049991798719,-0.0024937920677107622,-0.0052413496516849145,0
34,0.0013600000000000279,4.999392411494816,-0.0005210531030302584,-0.003265260703106598,0
35,0.0014000000000000679,4.99972120164681,-0.00019226327513760522,-0.002933118862252739,0
36,0.0014400000000001079,5.000378781950543,0.00013652655288240445,-0.00260097499775008,0
37,0.0014799999999999258,4.99972120164681,0.0007941062093044515,-0.0019400392868724572,0
38,0.0015199999999999658,4.99972120164681,-0.0015074225859438989,-0.004238210015247387,0
39,0.0015600000000000058,5.000049991798719,-0.0008498429307955274,-0.0035772702863693874,0
40,0.0016000000000000458,5.000378781950543,-0.0028225818947114484,-0.005546647175267645,0
41,0.0016400000000000858,5.000378781950543,-0.0005210531030302584,-0.003241754312855469,0
42,0.0016799999999999038,5.000378781950543,0.0007941062093044515,-0.001923228939657682,0
43,0.0017199999999999438,4.99972120164681,0.00013652655288240445,-0.0025774405506723136,0
44,0.0017599999999999838,5.000378781950543,-0.0008498429307955274,-0.003560440009992758,0
45,0.0018000000000000238,5.000049991798719,0.001780475694892425,-0.0009267493865980192,0
46,0.0018400000000000638,5.000049991798719,0.00013652655288240445,-0.0025673245631592065,0
47,0.0018800000000001038,5.000049991798719,-0.0024937920677107622,-0.005194267256175231,0
48,0.0019199999999999218,5.000378781950543,-0.004466531027802631,-0.007163628332181849,0
49,0.0019599999999999618,5.000378781950543,-0.0028225818947114484,-0.0055162993641239555,0
50,0.0020000000000000018,5.000378781950543,-0.001178632758433426,-0.003868968447630836,0
51,0.0020400000000000418,5.000707572102282,-0.0015074225859438989,-0.00419437455531733,0
52,0.002080000000000082,5.000378781950543,0.00013652655288240445,-0.0025470397627040957,0
53,0.0021199999999998997,5.000049991798719,0.0024380553525874815,-0.00024212338090147064,0
54,0.0021599999999999397,5.000378781950543,0.0004653163810297567,-0.002211472847709763,0
55,0.0021999999999999797,5.000707572102282,0.001122896037706475,-0.0015505017692968633,0
56,0.0022400000000000198,4.99972120164681,-0.0031513717215847087,-0.005821376195536627,0
57,0.0022800000000000598,5.000049991798719,-0.0015074225859438989,-0.0041740318212070485,0
58,0.0023200000000000998,4.999392411494816,-0.0015074225859438989,-0.0041706346825651636,0
