,D10,D11,D20,I10,I20I11_I10,I20_I10,fitting_error,seconds,tif_num,M3_c,M6_c,A51_c,A59_c,M3_i,M6_i,A59_i,A51_i,Sum,peaks,ISI
0,,,,,,,0.12899840735236326,0.115,23.0,,,,,,,,,0.00398651883006096,1.0,2.0
1,,,,,,,0.0849924743747158,0.12,24.0,,,,,,,,,-0.004839499946683645,0.0,2.0
2,44.90026289198344,25.923178867371604,22.45013144599172,20912.2456578173,1.3192042489672444,0.8228798164512278,0.0404712836847656,0.125,25.0,14.316817068129506,7.315825017795738,5.0826775077748945,5.917630147479026,839.366932629,363.707550443,131.92304165077908,168.4621069626661,-0.012372174300253393,0.0,2.0
3,45.24990867565617,26.125046954696078,22.624954337828086,33835.83519126073,0.9882630459496743,0.6432474660424112,0.027053377924265543,0.13,26.0,14.273054367423459,7.290218323614874,5.061822951232805,5.785090194697526,521.168529944,348.212183673,208.6279789000769,122.62466237160805,0.0018890700303018093,0.0,2.0
4,45.60676591935531,26.331078580408036,22.803382959677656,35227.51482615506,0.9621598410526672,0.6417578036806489,0.018285048325291653,0.135,27.0,,7.277036265802047,5.0822141535097245,5.943669410217804,,366.587265173,102.20748951981706,171.28073704670294,-0.006067355629056692,0.0,2.0
5,45.90984691806001,26.506062476596465,22.954923459030006,16923.15485756517,1.0572010142888906,0.6478034707554505,0.030402687244542207,0.14,28.0,14.28762382850556,7.245029944657121,5.084133402586174,5.935897842918261,274.524037207,354.547848891,109.51159200943177,220.21744060261173,-0.002333244075998664,0.0,2.0
6,24.92804152318613,14.39221148378168,12.464020761593066,8674.030328677714,0.248370325176473,0.24837032517574792,0.0412535257664074,0.145,29.0,,7.30852887033822,5.0205735135810325,6.054055575613741,,259.184768234,114.50678219818796,367.9167403530267,0.007897693663835527,0.0,2.0
7,44.969580573541194,25.963199449478576,22.484790286770597,12073.176763416977,1.3903864425798624,0.692491347212209,0.04361339963732636,0.15,30.0,,7.305142861743037,5.111660208325998,6.021528784315391,,427.813306415,255.30112317913483,133.05456784939787,0.02349338121712208,0.0,2.0
8,44.67314416256347,25.79205180780297,22.336572081281734,23038.462978309733,0.9995654635261954,0.5910908322509798,0.04860186744116912,0.155,31.0,14.609079902630345,7.324782427234586,5.040140960598045,5.9355426226372145,443.140421072,707.954161731,172.33413320516217,117.16700348604871,0.01984088122844696,0.0,2.0
9,44.86526908555007,25.902975183807328,22.432634542775034,24339.161967011394,0.9363861328157109,0.5895047889029373,0.030452905462042382,0.16,32.0,14.470978940477682,7.341662729805253,5.136663330608948,5.92431783575026,421.210219543,859.860561791,297.87180359132617,120.5184433030927,0.002536931773647666,0.0,2.0
10,44.819192260422696,25.87637271641664,22.409596130211348,20458.611892729212,0.95859685061244,0.6322901233793653,0.04304611222785471,0.165,33.0,14.505801152709273,7.344240453127001,5.028005300620146,5.9292694782021815,376.11087033,1064.71701481,134.58865054496835,203.35097758849807,0.02651357650756836,0.0,2.0
11,,,,,,,0.05212094229538167,0.17,34.0,,,,,,,,,0.016671020537614822,0.0,2.0
12,44.71383746028802,25.815546094198464,22.35691873014401,22403.29938434846,0.9208117984754614,0.5415252816931678,0.024530342321614333,0.17500000000000002,35.0,14.448107954692675,7.299690827433548,4.936407197256777,5.927817406296506,467.510399866,484.459518048,1685.3697816490976,560.4082183525935,0.008853827603161335,0.0,2.0
13,45.220746874555076,26.1082103809803,22.610373437277538,11327.692746398498,1.3895619018856726,0.8710385712955648,0.037817413746184525,0.18,36.0,14.618056438222238,7.319951236180314,5.077101144029602,6.096548470716748,750.218083175,659.295563571,529.8595097041858,91.15179134472947,-0.0021163634955883017,0.0,2.0
14,,,,,,,0.15070537765230185,0.185,37.0,,,,,,,,,0.003153483150526881,0.0,2.0
15,,,,,,,0.2491520760025946,0.19,38.0,,,,,,,,,0.0066551356576383105,1.0,3.0
16,,,,,,,0.06957295248280504,0.195,39.0,,,,,,,,,-0.0057088532485067844,0.0,3.0
17,44.87448113520225,25.908293763153807,22.437240567601126,25296.35185922975,1.194956579259114,0.7333226709711628,0.04922130955001847,0.2,40.0,14.356807179678666,7.278480563679176,5.162414855747709,5.894616523949621,436.286162697,333.967736613,132.80856818119886,147.79509575778627,0.004585502669215202,0.0,3.0
18,45.21230872849096,26.10333861507872,22.60615436424548,37156.72951084097,0.976820737467008,0.6263789754454763,0.028161204616259594,0.20500000000000002,41.0,14.416334857541178,7.261902802375224,5.108869620308191,5.90562309109638,529.194484614,544.978272404,213.7829525705756,80.28254771256805,0.008872348815202713,0.0,3.0
19,45.518257501878445,26.279978221752227,22.759128750939222,33807.07852592172,1.0425498789600693,0.6893242088432762,0.021249153261556297,0.21,42.0,14.205951569096202,7.306447141799703,5.1510679589637425,6.056960565232876,533.205369567,520.229700694,314.64519360821265,113.52968665554268,0.0004601478576660156,0.0,3.0
