,seconds,Trig,EMG_amplitude,EMG_amplitude_filter,peaks
0,0.0,5.000049991798719,0.02216544531962629,-0.025033702524359797,0
1,4.0000000000040004e-05,4.999063621342738,0.02216544531962629,-0.025081082619274005,0
2,8.000000000008001e-05,5.001036362253937,0.022823024993048696,-0.025786029977390414,0
3,0.00011999999999989797,5.001036362253937,0.022823024993048696,-0.025833384914764383,0
4,0.00015999999999993797,5.000707572102282,0.023809394504130166,-0.02686709627850699,0
5,0.00019999999999997797,5.000378781950543,0.023480604666976643,-0.026585634871618614,0
6,0.00024000000000001798,5.000378781950543,0.025124553854007567,-0.02827689872854791,0
7,0.000280000000000058,5.000378781950543,0.024138184341410046,-0.027337829787226205,0
8,0.000320000000000098,5.000049991798719,0.025124553854007567,-0.028371485433938845,0
9,0.00035999999999991594,5.001036362253937,0.025124553854007567,-0.0284187567920754,0
10,0.00039999999999995595,4.99972120164681,0.02676850304419573,-0.030109962225326616,0
11,0.00043999999999999595,4.99972120164681,0.0264397132059056,-0.02982841317565672,0
12,0.00048000000000003595,5.000049991798719,0.027426082721154613,-0.030862007685442068,0
13,0.000520000000000076,4.999392411494816,0.028412452237539368,-0.0318955860623692,0
14,0.0005599999999998939,5.000378781950543,0.028083662398618273,-0.031613988609820065,0
15,0.0005999999999999339,5.000378781950543,0.029398821755059465,-0.032976323538022635,0
16,0.0006399999999999739,4.99972120164681,0.029070031915759978,-0.032694692115172744,0
17,0.0006800000000000139,5.000707572102282,0.030056401434036775,-0.03372820255362785,0
18,0.0007200000000000539,4.99972120164681,0.0313715607935042,-0.035090484995787236,0
19,0.0007600000000000939,5.000378781950543,0.031700350633686175,-0.03546637973970694,0
20,0.0007999999999999119,5.000049991798719,0.030713981113518377,-0.034527096602604626,0
21,0.0008399999999999519,5.000049991798719,0.030385191273714543,-0.03424537428322859,0
22,0.0008799999999999919,4.99972120164681,0.030385191273714543,-0.034292422598808596,0
23,0.0009200000000000319,4.998734831190575,0.029727611594485073,-0.033681871687859355,0
24,0.0009600000000000719,5.000049991798719,0.028741242076586612,-0.032742511048250204,0
25,0.001000000000000112,5.000049991798719,0.029070031915759978,-0.03311828953279444,0
26,0.0010399999999999299,5.000378781950543,0.028741242076586612,-0.03283646776291239,0
27,0.0010799999999999699,4.99972120164681,0.027426082721154613,-0.031568255557300196,0
28,0.0011200000000000099,5.000378781950543,0.02676850304419573,-0.030957601767069638,0
29,0.0011600000000000499,5.000378781950543,0.0264397132059056,-0.03067571620857113,0
30,0.0012000000000000899,4.999063621342738,0.0264397132059056,-0.030722598537358328,0
31,0.0012399999999999078,5.000378781950543,0.025782133529704057,-0.03011187889465222,0
32,0.0012799999999999478,4.99972120164681,0.025782133529704057,-0.030158716288351775,0
33,0.0013199999999999878,5.000049991798719,0.025782133529704057,-0.030205530697537387,0
34,0.0013600000000000279,5.000378781950543,0.026110923367741706,-0.030581111615317506,0
35,0.0014000000000000679,5.000378781950543,0.025453343691792682,-0.029970299344530278,0
36,0.0014400000000001079,5.000707572102282,0.026110923367741706,-0.03067462240571741,0
37,0.0014799999999999258,5.000707572102282,0.0264397132059056,-0.03105013126365004,0
38,0.0015199999999999658,4.999063621342738,0.0264397132059056,-0.031096825572203845,0
39,0.0015600000000000058,5.000378781950543,0.0264397132059056,-0.03114349482360012,0
40,0.0016000000000000458,5.000049991798719,0.025453343691792682,-0.030203769157589076,0
41,0.0016400000000000858,5.000049991798719,0.026110923367741706,-0.03090796693201727,0
42,0.0016799999999999038,5.000049991798719,0.02676850304419573,-0.03161213861081087,0
43,0.0017199999999999438,5.000378781950543,0.02676850304419573,-0.031658704170308256,0
