,D10,D11,D20,I10,I20I11_I10,I20_I10,fitting_error,seconds,tif_num,M3_c,M6_c,A51_c,A59_c,M3_i,M6_i,A59_i,A51_i,Sum,peaks,ISI
0,45.7799839520124,26.43108605819111,22.8899919760062,30762.098924902635,0.9715761588528308,0.7411225257553388,0.008558562651455048,0.09,18.0,14.310616348483963,7.224400654998758,5.039677809092477,5.8104727689073625,468.380745088,293.624211526,1255.072839364567,552.2309630036802,0.0009811726631596684,1.0,2.0
1,45.97677982471029,26.54470620826864,22.988389912355146,32435.262055118357,1.0428079405560189,0.8149228625936731,0.014759958977093481,0.095,19.0,14.309584609448645,7.2186415128634795,5.092594805213701,5.83543059551976,541.681211658,195.921570406,936.2926289489757,611.3147703558514,0.005057473201304674,0.0,2.0
2,46.34600457764065,26.757878218764453,23.173002288820324,30017.773342966622,1.1584175546032245,0.9196107718497273,0.018491398848239138,0.1,20.0,14.355531804228129,7.253000228040001,5.002895914842723,5.859087833251105,409.189682311,381.109170171,1405.3741809794285,393.64620906138117,-0.001986404648050666,0.0,2.0
3,46.65499298140581,26.93627275685475,23.327496490702906,22141.215638478097,1.2819766361196798,1.0471247540419255,0.0139229154033611,0.105,21.0,14.252117503486682,7.234933476528771,5.0341951018808135,5.838169146421274,507.163433555,175.736450072,1271.4705863462673,713.9745804390552,0.0013685233425348995,0.0,2.0
4,46.803327193536205,27.02191355415826,23.401663596768103,19107.95739564112,1.1362161156204278,0.9734566631846446,0.018893863464563898,0.11,22.0,14.330693816868418,7.2399244536417715,5.094704612817641,5.837385701468998,409.128999538,142.617087009,1528.123079172921,310.07882030314886,-0.005888978485018015,0.0,2.0
5,46.98009358682192,27.12396967890545,23.49004679341096,19165.33707798613,1.2452169239167734,1.0099473388389353,0.02227093714695361,0.115,23.0,14.389461233494648,7.181832342339323,5.196031134593481,5.864249191026607,532.608296251,144.95475509,1054.5256789762057,78.54483741662403,0.0009718743385747076,0.0,2.0
6,46.855097021037565,27.05180287800207,23.427548510518783,26026.668730968635,1.0341699205168142,0.8520807709726527,0.018536884874689186,0.12,24.0,14.247441799281365,7.225164711705764,5.024297160811959,5.845663523675345,639.864878091,142.472560595,1348.5020101162033,311.90514826809374,0.01091462280601263,0.0,2.0
7,46.1668256860316,26.65442923746087,23.0834128430158,33516.47869605379,0.9302798645761793,0.7293633063989006,0.015019473801233363,0.125,25.0,14.255941282498739,7.238574852826936,5.073650595181861,5.826144488617584,619.939266473,410.433521379,1130.567439785859,527.5543421052224,0.016117392107844353,0.0,2.0
8,45.83088570895042,26.460474201261494,22.91544285447521,32954.18418852391,0.8752373668639457,0.679107095068383,0.013365417156902535,0.13,26.0,14.323567184441343,7.280270496026095,5.083549451611485,5.80801916735201,563.051294675,136.951912714,1239.4406316477393,162.50311991297946,0.0036228892859071493,0.0,2.0
9,45.74066585782587,26.408385745928484,22.870332928912934,30396.29184153591,0.9260257554563781,0.7176360888236559,0.01741017828883662,0.135,27.0,14.170266490919625,7.309732937616119,5.086647354971546,5.8032422983520595,959.293136138,340.139122012,1134.9830401023435,445.1302825089495,-0.0008912080666050315,0.0,2.0
10,45.79032902978181,26.43705879162606,22.895164514890904,29614.37951837429,0.9805652207277887,0.7528779761753441,0.01066480395858005,0.14,28.0,14.253314016288654,7.345349845634218,4.988483189073539,5.818066932681806,324.993213166,379.388928432,1328.023094708748,867.2664785948219,-0.0011820005020126698,0.0,2.0
11,45.92084246786676,26.512410760237277,22.96042123393338,35410.31239742892,0.9428028173757916,0.7298129855637573,0.008129852773556712,0.145,29.0,14.334595325495227,7.277240456223767,5.036885214170388,5.828267566608116,522.360265643,470.329163534,1566.8500766535235,478.0172035836029,0.0083905840292573,1.0,3.0
12,46.13608615777351,26.636681762546303,23.068043078886756,32972.13132105145,1.0747557721590428,0.8575440448864581,0.009132857135895291,0.15,30.0,14.206303552839296,7.387883185509974,5.083309283376082,5.847263775528065,907.546819607,60.6751000419,1242.3087259851995,445.76677975210833,0.011449061334133148,0.0,3.0
13,46.572871262477584,26.88885976032522,23.286435631238792,30648.136139753016,1.1891258086680503,0.9439403301222896,0.012484562282271794,0.155,31.0,14.362214492368459,7.297948668630749,4.999763747316787,5.846024278462346,433.014737528,276.163983369,1173.7493072431284,311.52354442661135,0.010625600814819336,0.0,3.0
