M3_i,M6_c,I20_I10,A59_c,M3_i_0,M6_c_0,I20_I10_0,A59_c_0,M3_i_1,M6_c_1,I20_I10_1,A59_c_1,M3_i_2,M6_c_2,I20_I10_2,A59_c_2,M3_i_3,M6_c_3,I20_I10_3,A59_c_3,M3_i_4,M6_c_4,I20_I10_4,A59_c_4,M3_i_5,M6_c_5,I20_I10_5,A59_c_5,M3_i_6,M6_c_6,I20_I10_6,A59_c_6,M3_i_7,M6_c_7,I20_I10_7,A59_c_7,M3_i_8,M6_c_8,I20_I10_8,A59_c_8,M3_i_9,M6_c_9,I20_I10_9,A59_c_9,M3_i_10,M6_c_10,I20_I10_10,A59_c_10
796.8751634089999,7.2369108367771755,0.7330020055298336,5.860376153958263,992.3406480680001,7.287022851480083,0.8614083811320093,5.883719665459078,1165.297691,7.322617297699701,0.9978925975167902,5.859789309914527,1420.2336707,7.314017736859706,1.0046464568948759,5.930332625582058,1612.45157433,7.312931928655164,0.9927426747129141,5.921079724921683,1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673
992.3406480680001,7.287022851480083,0.8614083811320093,5.883719665459078,1165.297691,7.322617297699701,0.9978925975167902,5.859789309914527,1420.2336707,7.314017736859706,1.0046464568948759,5.930332625582058,1612.45157433,7.312931928655164,0.9927426747129141,5.921079724921683,1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987
1165.297691,7.322617297699701,0.9978925975167902,5.859789309914527,1420.2336707,7.314017736859706,1.0046464568948759,5.930332625582058,1612.45157433,7.312931928655164,0.9927426747129141,5.921079724921683,1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806
1420.2336707,7.314017736859706,1.0046464568948759,5.930332625582058,1612.45157433,7.312931928655164,0.9927426747129141,5.921079724921683,1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353
1612.45157433,7.312931928655164,0.9927426747129141,5.921079724921683,1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271
1710.94845277,7.346471719931032,0.9544685268711754,5.9125404449502295,818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768
818.51455846,7.305665555357749,1.0492675784004606,5.87678293532738,779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133
779.7085274560001,7.302129819835629,0.8017939910807672,5.842405242063711,688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485
688.543642217,7.249752115966647,0.7364659061705917,5.929758298172889,588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541
588.42531173,7.266903182733947,0.7887709672894281,5.891758907996273,696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104
696.6871469065,7.2840542495012475,0.7423414009434269,5.9213506179145705,804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842
804.948982083,7.301205316268548,0.7471996629787853,5.88812869129673,877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295
877.945718266,7.318356383035848,0.7621739511243815,5.902727147322987,950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525
950.9424544489999,7.224452705693315,1.055143892640621,5.995303791152806,780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505
780.98435028,7.307422006097384,1.0342372844802692,5.927535609393353,1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035
1388.61685275,7.324396884993545,0.9662435946789988,5.92410648346271,1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044
1396.58956639,7.334817964141227,0.9491499919782572,5.923019403146768,1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102
1298.48410603,7.316646637133622,0.8684032101231717,5.907841072123133,951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786
951.5093235910001,7.310282515614105,0.7657053850951759,5.940989057410485,656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747
656.3875880090001,7.286142424830329,0.7546907330819298,6.004141303541541,577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747,587.282990137,7.257947299952304,0.7330865054997605,5.900198770962733
577.5010599269999,7.304978236988751,0.7703571894310586,5.930816395870104,428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747,587.282990137,7.257947299952304,0.7330865054997605,5.900198770962733,424.026622591,7.278612361132386,0.73918754011683,5.995803949380232
428.425648187,7.4433534387148255,0.7285953567962521,5.945419190414842,383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747,587.282990137,7.257947299952304,0.7330865054997605,5.900198770962733,424.026622591,7.278612361132386,0.73918754011683,5.995803949380232,557.9214711049999,7.299277422312469,0.7699543415444494,5.930570853880504
383.302455916,7.189533771973911,0.7776137248586451,5.9182588849639295,915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747,587.282990137,7.257947299952304,0.7330865054997605,5.900198770962733,424.026622591,7.278612361132386,0.73918754011683,5.995803949380232,557.9214711049999,7.299277422312469,0.7699543415444494,5.930570853880504,691.816319619,7.282268104010646,0.7106497293422218,5.792597983501892
915.9961705510001,7.403379155690838,0.7494759316492959,5.939614248049525,993.557427518,7.294654345770621,0.8157970555495073,5.8401519155400505,1096.11803823,7.312146250448184,0.9373434075483092,5.9160092842904035,1471.21158862,7.337929449301771,0.8730249084438267,5.920064657587044,942.0824443180001,7.32313511245662,0.8901197942982283,5.911540335005102,981.42437573,7.318591375795192,0.794432214858036,5.859292637549786,770.440314912,7.2996225816650595,0.7640527799954465,5.958098602736747,587.282990137,7.257947299952304,0.7330865054997605,5.900198770962733,424.026622591,7.278612361132386,0.73918754011683,5.995803949380232,557.9214711049999,7.299277422312469,0.7699543415444494,5.930570853880504,691.816319619,7.282268104010646,0.7106497293422218,5.792597983501892,878.5219259639999,7.265258785708822,0.7380673485152359,5.892699188739768
