D10
46.5478033075506
46.918236818017704
47.20415040710064
47.74016695340754
47.984972977004254
48.04009473291043
47.275277793154544
46.725736807233645
46.69000139592836
46.79036967714619
46.72802965335658
46.67428940052577
47.08243003116983
47.280019426993945
47.68369388758047
48.044930116831075
48.05209278208886
47.65870140035722
46.983169805312
46.649367364200536
46.71393130271041
46.788233448731106
46.540308663383904
46.897855261337774
47.09290346543826
47.442430365521204
47.83093773455208
47.97811941389392
47.71231828284009
47.09409111309783
46.758245665290225
46.72194486440827
46.76014213084952
46.591853970091584
46.59570944133116
47.34618580611624
47.79316336936481
47.99283235483219
47.96650270889967
47.50753308208993
46.89891249635396
46.59889220016132
46.72523323190734
46.74778496318938
46.587563883828714
46.97715640004481
47.233404664072154
47.67783563859889
47.93774240443392
47.979745938597624
47.58142688779835
47.06385854987187
46.658245281136686
46.86541954389144
46.579483768063966
46.53231393059033
46.82846213957093
47.160212761812076
47.55245197874592
47.865858766763345
47.95818266468582
47.668672644968595
47.1212798518937
46.590151307278525
46.65513750179864
46.76343527711009
46.54885305163361
46.678050064471094
46.99272812847249
47.396617087589576
47.71460074597121
47.75328955479767
47.62130239411294
47.260979330611754
46.73943638397307
46.62922970454985
46.72489697277889
46.46375125873091
46.614671633846775
46.860257488441924
47.23750803843395
47.723316090911425
47.84158330216147
47.84918110004567
47.60973231550718
46.994601406862756
46.71391796592062
46.77639409945799
46.61770232258938
46.44811965561513
46.686249247304715
47.020210985115405
47.47813934078506
47.71413931182528
47.73002056700592
47.61294999417414
47.26561084759091
47.05410599831708
47.056942173866176
47.05085875253452
46.63710114848329
46.548199737449806
46.724636641406974
47.12845421042966
47.350608564377474
47.57276291832529
47.567968470390575
47.54502269362318
47.19090596758128
47.284224102954084
47.343199357548215
47.07200738663885
46.7496724922497
46.640571440971954
46.91186399190664
47.29123259705426
47.514042998658745
47.68639738019879
47.79153043911389
48.20506511640502
47.18235974102061
47.001372007376794
46.96058686156263
46.67623927997981
46.5108577399476
46.738827342751456
47.173503270126616
47.520982454940366
47.549914578215905
47.74327420305088
47.58637351821744
47.17980230876593
46.73646579488814
46.61984060974464
46.39626894966426
46.47599667838258
46.67903571328276
47.005159983823965
47.45926376186738
47.52641669011379
47.588853486157205
47.588803138274365
47.3213398344631
46.81110310872278
46.76823738060464
46.80047984621826
46.413484478176244
46.42654446701918
46.679639796690466
47.09945120631467
47.239826571952605
47.380201937590535
47.50825003831246
47.439061085124905
46.964435871628396
46.699248330108325
47.022707865681674
46.53158437933226
46.35455873210087
46.63007433217547
47.01085693400557
47.26102641171307
47.430029828800976
47.446449218603476
47.53513212594267
47.21334906637965
46.764947852613794
46.940252973339106
46.62988060143342
44.886692089822496
45.05959191796135
45.098061507365856
45.25084218681595
45.49401609492713
45.57942656584194
45.51106755212877
45.16614734749169
44.775753590166275
44.59322584573885
44.71551497443273
45.01626310118851
45.10663703311164
45.09722545181925
45.27869342311206
45.26602557365828
45.158752170748045
45.32104125884717
45.64370705434001
45.68488579799709
45.25667453733189
44.99387864857216
44.848117622876956
44.92853597093692
45.020509415701746
45.009404840296384
45.14118157795247
45.1524587821739
45.22031241422718
45.28816604628045
45.328788519556426
45.32306274684946
45.4674322691807
45.50070255474488
45.23998326949502
45.00543692320505
44.85193930076969
44.82794852055826
44.88018870176185
45.11714327691504
45.23706303133749
45.24247989308674
45.2126974709882
45.24213264388329
45.18652363089714
45.10921966784687
45.2336236780428
45.36840310011423
45.26633829490449
45.02344641247568
44.911303800051535
44.756233093198006
44.73010587895092
44.92037763353331
45.00728038523757
44.971842224231274
45.06958593005228
45.18019435248515
45.260137919351
45.2076791205781
45.20192482180228
45.309794467240884
45.409753836622535
45.47931988743231
45.418829367321074
45.172936263506024
45.02719559710437
45.07614370685075
